Name,Url,FV,LOT,Location,Sale Date
2014 CHRYSLER TOWN & COUNTRY TOURING L,https://www.copart.com/lot/52938432/,2C4RC1CG6ER258663,52938432,DC - WASHINGTON DC,9/27/2022
2014 KIA OPTIMA HYBRID,https://www.copart.com/lot/52946302/,KNAGM4AD9E5075850,52946302,DC - WASHINGTON DC,9/27/2022
2013 TOYOTA CAMRY HYBRID,https://www.copart.com/lot/52948192/,4T1BD1FK8DU076989,52948192,DE - SEAFORD,9/27/2022
2012 FORD FUSION SEL,https://www.copart.com/lot/52949492/,3FAHP0JG5CR264707,52949492,NJ - GLASSBORO EAST,9/27/2022
2003 CHEVROLET SUBURBAN K1500,https://www.copart.com/lot/52962432/,3GNFK16Z03G278744,52962432,DE - SEAFORD,9/27/2022
2011 HYUNDAI ELANTRA GLS,https://www.copart.com/lot/52971962/,5NPDH4AE6BH017208,52971962,MD - BALTIMORE EAST,9/27/2022
2007 TOYOTA COROLLA CE,https://www.copart.com/lot/52974372/,2T1BR32E17C755621,52974372,MD - BALTIMORE EAST,9/27/2022
2013 CHEVROLET TRAVERSE LT,https://www.copart.com/lot/52986902/,1GNKRGKD8DJ227810,52986902,DE - SEAFORD,9/27/2022
2008 FORD ESCAPE XLT,https://www.copart.com/lot/52991712/,1FMCU03188KA62862,52991712,MD - BALTIMORE EAST,9/27/2022
2013 VOLKSWAGEN CC SPORT,https://www.copart.com/lot/52999602/,WVWBP7AN9DE566383,52999602,DC - WASHINGTON DC,9/27/2022
2016 CHEVROLET TAHOE K1500 LT,https://www.copart.com/lot/53001212/,1GNSKBKC2GR423391,53001212,NH - CANDIA,9/27/2022
2008 MERCEDES-BENZ ML 350,https://www.copart.com/lot/53001502/,4JGBB86E88A346402,53001502,MD - BALTIMORE EAST,9/27/2022
2007 HONDA ACCORD LX,https://www.copart.com/lot/53001782/,1HGCM56467A025273,53001782,DE - SEAFORD,9/27/2022
2011 FORD F250 SUPER DUTY,https://www.copart.com/lot/53003031/,1FT7X2B65BEA30205,53003031,DE - SEAFORD,9/27/2022
2015 DODGE CHARGER SE,https://www.copart.com/lot/53009792/,2C3CDXFG0FH827889,53009792,DE - SEAFORD,9/27/2022
2012 DODGE AVENGER SXT,https://www.copart.com/lot/53010302/,1C3CDZCB2CN147788,53010302,DE - SEAFORD,9/27/2022
2009 CHEVROLET MALIBU 1LT,https://www.copart.com/lot/53010902/,1G1ZH57B39F242045,53010902,MD - BALTIMORE EAST,9/27/2022
2016 CADILLAC ATS LUXURY,https://www.copart.com/lot/53018292/,1G6AB5RX8G0110593,53018292,MD - BALTIMORE EAST,9/27/2022
2005 HYUNDAI ELANTRA GLS,https://www.copart.com/lot/53020202/,KMHDN46D25U943264,53020202,DE - SEAFORD,9/27/2022
2012 LEXUS GX 460 PREMIUM,https://www.copart.com/lot/53022552/,JTJJM7FX0C5048351,53022552,DC - WASHINGTON DC,9/27/2022
2014 KIA FORTE EX,https://www.copart.com/lot/53031102/,KNAFX6A84E5196237,53031102,DE - SEAFORD,9/27/2022
2007 DODGE RAM 2500 ST,https://www.copart.com/lot/53033902/,1D7KS28D97J577187,53033902,DC - WASHINGTON DC,9/27/2022
2003 HONDA ELEMENT EX,https://www.copart.com/lot/53052832/,5J6YH28503L024206,53052832,DE - SEAFORD,9/27/2022
2009 TOYOTA COROLLA BASE,https://www.copart.com/lot/53061032/,JTDBL40E499041811,53061032,DE - SEAFORD,9/27/2022
2013 HYUNDAI SONATA SE,https://www.copart.com/lot/53065922/,5NPEC4AC9DH516668,53065922,DE - SEAFORD,9/27/2022
2012 AUDI A6 PREMIUM,https://www.copart.com/lot/53071322/,WAUAFAFC4CN026910,53071322,MD - BALTIMORE EAST,9/27/2022
2015 HYUNDAI ELANTRA SE,https://www.copart.com/lot/53073042/,KMHDH4AH6FU248739,53073042,DE - SEAFORD,9/27/2022
2003 MERCEDES-BENZ CLK 320C,https://www.copart.com/lot/53076422/,WDBTJ65J23F016036,53076422,DC - WASHINGTON DC,9/27/2022
2009 TOYOTA HIGHLANDER SPORT,https://www.copart.com/lot/53080852/,JTEDS43A292084620,53080852,DE - SEAFORD,9/27/2022
2010 SUBARU FORESTER 2.5X PREMIUM,https://www.copart.com/lot/53082132/,JF2SH6CCXAG768251,53082132,DC - WASHINGTON DC,9/27/2022
2014 NISSAN ALTIMA 2.5,https://www.copart.com/lot/53083062/,1N4AL3AP8EC412154,53083062,GA - AUGUSTA,9/27/2022
2003 TOYOTA TACOMA XTRACAB,https://www.copart.com/lot/53084732/,5TEWM72N63Z250525,53084732,DE - SEAFORD,9/27/2022
2012 CHEVROLET MALIBU LS,https://www.copart.com/lot/53085272/,1G1ZB5E08CF152044,53085272,DE - SEAFORD,9/27/2022
2006 NISSAN FRONTIER KING CAB XE,https://www.copart.com/lot/53087692/,1N6BD06T36C424520,53087692,DE - SEAFORD,9/27/2022
2016 FORD FIESTA SE,https://www.copart.com/lot/53093632/,3FADP4EJ1GM205068,53093632,IN - INDIANAPOLIS,9/27/2022
2014 FORD FUSION SE,https://www.copart.com/lot/53100951/,3FA6P0HD1ER334953,53100951,CT - HARTFORD,9/27/2022
2009 TOYOTA CAMRY BASE,https://www.copart.com/lot/53104402/,4T1BE46K19U409930,53104402,DC - WASHINGTON DC,9/27/2022
2015 TOYOTA HIGHLANDER LE,https://www.copart.com/lot/53111042/,5TDBKRFH2GS229954,53111042,GA - ATLANTA SOUTH,9/27/2022
2014 KIA RIO EX,https://www.copart.com/lot/53136532/,KNADN5A38E6415190,53136532,DE - SEAFORD,9/27/2022
2014 HONDA ACCORD LX,https://www.copart.com/lot/53145472/,1HGCR2F33EA288602,53145472,CT - HARTFORD,9/27/2022
2016 SUBARU IMPREZA ,https://www.copart.com/lot/53161012/,JF1GJAA64GH015283,53161012,MD - BALTIMORE EAST,9/27/2022
2011 ACURA TSX ,https://www.copart.com/lot/53180612/,JH4CU2F6XBC011046,53180612,DE - SEAFORD,9/27/2022
2013 HONDA ACCORD LX,https://www.copart.com/lot/53205682/,1HGCR2F36DA150194,53205682,GA - ATLANTA WEST,9/27/2022
2010 TOYOTA COROLLA BASE,https://www.copart.com/lot/53205872/,1NXBU4EE7AZ274620,53205872,NH - CANDIA,9/27/2022
2016 JEEP WRANGLER RUBICON,https://www.copart.com/lot/53229362/,1C4BJWCG2GL159421,53229362,DC - WASHINGTON DC,9/27/2022
2016 KIA FORTE LX,https://www.copart.com/lot/53236992/,KNAFX4A66G5491975,53236992,NJ - GLASSBORO EAST,9/27/2022
2014 TOYOTA COROLLA L,https://www.copart.com/lot/53238242/,2T1BURHE0EC026726,53238242,DE - SEAFORD,9/27/2022
2014 FORD FUSION S,https://www.copart.com/lot/53238912/,1FA6P0G70E5387724,53238912,DC - WASHINGTON DC,9/27/2022
2011 TOYOTA CAMRY SE,https://www.copart.com/lot/53246922/,4T1BK3EKXBU615659,53246922,DE - SEAFORD,9/27/2022
2014 HONDA ACCORD SPORT,https://www.copart.com/lot/53251722/,1HGCR2F55EA120266,53251722,DC - WASHINGTON DC,9/27/2022
2016 VOLKSWAGEN GTI S/SE,https://www.copart.com/lot/53266432/,3VW5T7AU9GM039343,53266432,MD - BALTIMORE EAST,9/27/2022
2014 JEEP GRAND CHEROKEE LAREDO,https://www.copart.com/lot/53276272/,1C4RJFAG9EC262527,53276272,DE - SEAFORD,9/27/2022
2015 HYUNDAI SANTA FE SPORT ,https://www.copart.com/lot/53277002/,5XYZU3LB6FG247620,53277002,DC - WASHINGTON DC,9/27/2022
2010 TOYOTA CAMRY BASE,https://www.copart.com/lot/53278602/,4T4BF3EK6AR021207,53278602,DE - SEAFORD,9/27/2022
2013 NISSAN SENTRA S,https://www.copart.com/lot/53278942/,3N1AB7AP7DL614140,53278942,DE - SEAFORD,9/27/2022
2014 KIA SOUL +,https://www.copart.com/lot/53292532/,KNDJP3A5XE7711280,53292532,MD - BALTIMORE EAST,9/27/2022
2015 VOLKSWAGEN GTI ,https://www.copart.com/lot/53313712/,3VW4T7AU7FM017500,53313712,DC - WASHINGTON DC,9/27/2022
2007 VOLVO S40 T5,https://www.copart.com/lot/53317002/,YV1MS682772305587,53317002,MD - BALTIMORE EAST,9/27/2022
2014 KIA SORENTO SX,https://www.copart.com/lot/53324402/,5XYKWDA75EG498725,53324402,MD - BALTIMORE EAST,9/27/2022
2007 CHEVROLET IMPALA LT,https://www.copart.com/lot/53329582/,2G1WT58K979284743,53329582,GA - AUGUSTA,9/27/2022
2008 HONDA ACCORD EX,https://www.copart.com/lot/53355792/,1HGCP26768A041121,53355792,DE - SEAFORD,9/27/2022
2015 VOLVO S60 PREMIER,https://www.copart.com/lot/53366262/,YV126MFK5F1344864,53366262,DC - WASHINGTON DC,9/27/2022
2002 NISSAN SENTRA SE-R SPEC V,https://www.copart.com/lot/53375462/,3N1AB51A72L726644,53375462,MD - BALTIMORE EAST,9/27/2022
2016 INFINITI QX60 ,https://www.copart.com/lot/53383462/,5N1AL0MM0GC519319,53383462,MD - BALTIMORE EAST,9/27/2022
2016 HONDA ODYSSEY EXL,https://www.copart.com/lot/53389852/,5FNRL5H69GB152259,53389852,DE - SEAFORD,9/27/2022
2003 HONDA ACCORD LX,https://www.copart.com/lot/53413322/,1HGCM56373A089517,53413322,DE - SEAFORD,9/27/2022
2013 TOYOTA SIENNA XLE,https://www.copart.com/lot/53431002/,5TDYK3DC0DS332722,53431002,MD - BALTIMORE EAST,9/27/2022
2016 CHEVROLET CRUZE PREMIER,https://www.copart.com/lot/53432072/,1G1BG5SMXG7321183,53432072,GA - ATLANTA SOUTH,9/27/2022
2011 SUBARU OUTBACK 2.5I LIMITED,https://www.copart.com/lot/53437462/,4S4BRBLC0B3344134,53437462,DE - SEAFORD,9/27/2022
2011 TOYOTA CAMRY BASE,https://www.copart.com/lot/53442172/,4T4BF3EK9BR108505,53442172,MD - BALTIMORE EAST,9/27/2022
2014 CHEVROLET CRUZE LT,https://www.copart.com/lot/53446702/,1G1PC5SB1E7210485,53446702,DE - SEAFORD,9/27/2022
2007 FORD ECONOLINE E350 SUPER DUTY WAGON,https://www.copart.com/lot/53446972/,1FBSS31L37DA54669,53446972,NY - NEWBURGH,9/27/2022
2013 HONDA ACCORD SPORT,https://www.copart.com/lot/53452092/,1HGCR2F56DA159981,53452092,FL - TAMPA SOUTH,9/27/2022
2016 KIA CADENZA LUXURY,https://www.copart.com/lot/53457002/,KNALN4D72G5217783,53457002,IN - INDIANAPOLIS,9/27/2022
2006 HONDA ACCORD EX,https://www.copart.com/lot/53458502/,1HGCM66506A006487,53458502,GA - TIFTON,9/27/2022
2014 HYUNDAI ELANTRA SE,https://www.copart.com/lot/53460772/,KMHDH4AE7EU217214,53460772,MD - BALTIMORE EAST,9/27/2022
2016 FORD FOCUS S,https://www.copart.com/lot/53471782/,1FADP3E29GL297065,53471782,IN - INDIANAPOLIS,9/27/2022
2000 TOYOTA CAMRY CE,https://www.copart.com/lot/53485012/,4T1BG28K5YU675073,53485012,DE - SEAFORD,9/27/2022
2016 TOYOTA SIENNA LE,https://www.copart.com/lot/53501982/,5TDKK3DC0GS707065,53501982,MD - BALTIMORE EAST,9/27/2022
2006 ACURA RSX TYPE-S,https://www.copart.com/lot/53531332/,JH4DC53006S004062,53531332,MD - BALTIMORE EAST,9/27/2022
2014 DODGE DART SXT,https://www.copart.com/lot/53538412/,1C3CDFBB2ED867715,53538412,DE - SEAFORD,9/27/2022
2015 LAND ROVER LR4 HSE,https://www.copart.com/lot/53548352/,SALAG2V6XFA759680,53548352,DE - SEAFORD,9/27/2022
2016 VOLKSWAGEN GOLF SPORTWAGEN S,https://www.copart.com/lot/53549232/,3VWC17AU4GM510053,53549232,MD - BALTIMORE EAST,9/27/2022
2012 HONDA ACCORD EXL,https://www.copart.com/lot/53550862/,1HGCS1B80CA015968,53550862,DC - WASHINGTON DC,9/27/2022
2010 AUDI Q5 PREMIUM PLUS,https://www.copart.com/lot/53556012/,WA1LKAFP2AA053855,53556012,MD - BALTIMORE EAST,9/27/2022
2016 LEXUS ES 350,https://www.copart.com/lot/53576382/,JTHBK1GG0G2232669,53576382,MD - BALTIMORE EAST,9/27/2022
2010 HYUNDAI TUCSON GLS,https://www.copart.com/lot/53582792/,KM8JT3AC0AU013441,53582792,DE - SEAFORD,9/27/2022
2000 TOYOTA CAMRY SOLARA SE,https://www.copart.com/lot/53584522/,2T1FG28P0YC388528,53584522,DC - WASHINGTON DC,9/27/2022
2011 CHRYSLER TOWN & COUNTRY TOURING L,https://www.copart.com/lot/53585342/,2A4RR8DG2BR781710,53585342,DE - SEAFORD,9/27/2022
2012 NISSAN MURANO S,https://www.copart.com/lot/53585392/,JN8AZ1MW2CW219515,53585392,MD - BALTIMORE EAST,9/27/2022
2012 HONDA ACCORD EX,https://www.copart.com/lot/53587632/,1HGCP3F71CA004931,53587632,DC - WASHINGTON DC,9/27/2022
2016 CADILLAC CT6 PLATINUM,https://www.copart.com/lot/53589232/,1G6KK5R68GU156381,53589232,GA - ATLANTA SOUTH,9/27/2022
2010 CADILLAC DTS LUXURY COLLECTION,https://www.copart.com/lot/53606532/,1G6KD5EY7AU113501,53606532,IN - INDIANAPOLIS,9/27/2022
2016 FORD FIESTA S,https://www.copart.com/lot/53614672/,3FADP4AJ7GM142550,53614672,MD - BALTIMORE EAST,9/27/2022
2010 DODGE AVENGER SXT,https://www.copart.com/lot/53631852/,1B3CC4FB6AN119746,53631852,DE - SEAFORD,9/27/2022
2011 DODGE CHARGER ,https://www.copart.com/lot/53640362/,2B3CL3CG2BH538312,53640362,DE - SEAFORD,9/27/2022
2007 HONDA CIVIC EX,https://www.copart.com/lot/53640832/,1HGFA16847L044426,53640832,DE - SEAFORD,9/27/2022
2011 HONDA PILOT EXL,https://www.copart.com/lot/53645212/,5FNYF4H5XBB024514,53645212,MD - BALTIMORE EAST,9/27/2022
2015 CHEVROLET SUBURBAN K1500 LTZ,https://www.copart.com/lot/53664492/,1GNSKKKC0FR506168,53664492,GA - ATLANTA SOUTH,9/27/2022
2010 LEXUS IS 250,https://www.copart.com/lot/53665152/,JTHFF2C28A2501305,53665152,DC - WASHINGTON DC,9/27/2022
2008 FORD FOCUS SE,https://www.copart.com/lot/53668022/,1FAHP35N58W244312,53668022,DE - SEAFORD,9/27/2022
2010 GMC YUKON DENALI,https://www.copart.com/lot/53681922/,1GKUKEEF4AR183040,53681922,MD - BALTIMORE EAST,9/27/2022
2012 HYUNDAI ELANTRA GLS,https://www.copart.com/lot/53683772/,5NPDH4AE6CH109677,53683772,MD - BALTIMORE EAST,9/27/2022
2015 CHEVROLET IMPALA LT,https://www.copart.com/lot/53691102/,2G1115SL2F9146865,53691102,MD - BALTIMORE EAST,9/27/2022
2013 MAZDA 3 I,https://www.copart.com/lot/53703432/,JM1BL1M76D1795486,53703432,DC - WASHINGTON DC,9/27/2022
2010 MERCEDES-BENZ E 350,https://www.copart.com/lot/53707242/,WDDKJ5GB2AF030616,53707242,NJ - GLASSBORO EAST,9/27/2022
2014 HYUNDAI SONATA GLS,https://www.copart.com/lot/53707592/,5NPEB4AC3EH924572,53707592,NH - CANDIA,9/27/2022
2014 FORD ESCAPE S,https://www.copart.com/lot/53707612/,1FMCU0F74EUD21587,53707612,DE - SEAFORD,9/27/2022
2011 VOLKSWAGEN TIGUAN S,https://www.copart.com/lot/53714902/,WVGBV7AX6BW538194,53714902,MD - BALTIMORE EAST,9/27/2022
2016 NISSAN VERSA S,https://www.copart.com/lot/53731012/,3N1CN7AP0GL903557,53731012,DC - WASHINGTON DC,9/27/2022
2007 HONDA CR-V EX,https://www.copart.com/lot/53731852/,JHLRE48507C067662,53731852,DE - SEAFORD,9/27/2022
2014 CADILLAC SRX LUXURY COLLECTION,https://www.copart.com/lot/53736342/,3GYFNBE33ES682392,53736342,TN - KNOXVILLE,9/27/2022
2013 HONDA PILOT EXL,https://www.copart.com/lot/53737112/,5FNYF4H65DB032161,53737112,DE - SEAFORD,9/27/2022
2011 FORD ESCAPE LIMITED,https://www.copart.com/lot/53748102/,1FMCU0E78BKA80514,53748102,DC - WASHINGTON DC,9/27/2022
2007 ACURA MDX TECHNOLOGY,https://www.copart.com/lot/53759842/,2HNYD283X7H513242,53759842,MD - BALTIMORE EAST,9/27/2022
2015 FORD EDGE TITANIUM,https://www.copart.com/lot/53780192/,2FMPK4K85FBC10454,53780192,NY - NEWBURGH,9/27/2022
2016 HONDA ACCORD EX,https://www.copart.com/lot/53796762/,1HGCR2F79GA004170,53796762,DC - WASHINGTON DC,9/27/2022
2012 DODGE DURANGO CREW,https://www.copart.com/lot/53801542/,1C4RDJDG6CC271303,53801542,IN - INDIANAPOLIS,9/27/2022
2007 HYUNDAI ELANTRA GLS,https://www.copart.com/lot/53803822/,KMHDU46D17U173144,53803822,GA - ATLANTA WEST,9/27/2022
2005 SUZUKI GSX-R600 K,https://www.copart.com/lot/53807062/,JS1GN7CA752112880,53807062,DE - SEAFORD,9/27/2022
2008 LEXUS LS 460,https://www.copart.com/lot/53811262/,JTHBL46F785054962,53811262,MD - BALTIMORE EAST,9/27/2022
2016 CHEVROLET EQUINOX LS,https://www.copart.com/lot/53813772/,2GNALBEK7G1148301,53813772,IN - INDIANAPOLIS,9/27/2022
2008 NISSAN ALTIMA HYBRID,https://www.copart.com/lot/53815392/,1N4CL21E68C189215,53815392,DE - SEAFORD,9/27/2022
2010 MITSUBISHI OUTLANDER SE,https://www.copart.com/lot/53824182/,JA4AS3AW1AZ015391,53824182,FL - MIAMI NORTH,9/27/2022
2015 CHEVROLET MALIBU LS,https://www.copart.com/lot/53829012/,1G11B5SLXFF253585,53829012,DE - SEAFORD,9/27/2022
2015 CHEVROLET SUBURBAN K1500 LT,https://www.copart.com/lot/53830831/,1GNSKJKCXFR182768,53830831,NH - CANDIA,9/27/2022
2016 TOYOTA CAMRY LE,https://www.copart.com/lot/53833332/,4T1BF1FK2GU133931,53833332,GA - ATLANTA SOUTH,9/27/2022
2014 KIA FORTE LX,https://www.copart.com/lot/53841792/,KNAFX4A6XE5159468,53841792,GA - AUGUSTA,9/27/2022
2010 HYUNDAI ACCENT GLS,https://www.copart.com/lot/53847982/,KMHCN4AC9AU500727,53847982,DE - SEAFORD,9/27/2022
2010 MERCEDES-BENZ E 350,https://www.copart.com/lot/53859782/,WDDHF5GB3AA096004,53859782,DC - WASHINGTON DC,9/27/2022
2016 TOYOTA CAMRY LE,https://www.copart.com/lot/53860062/,4T1BF1FK8GU140236,53860062,MD - BALTIMORE EAST,9/27/2022
2016 JEEP GRAND CHEROKEE LIMITED,https://www.copart.com/lot/53873082/,1C4RJFBG8GC497700,53873082,NY - NEWBURGH,9/27/2022
1999 FORD F150 ,https://www.copart.com/lot/53875622/,1FTZF1720XNB48567,53875622,MD - BALTIMORE EAST,9/27/2022
2016 NISSAN ROGUE S,https://www.copart.com/lot/53879452/,KNMAT2MV2GP608407,53879452,MD - BALTIMORE EAST,9/27/2022
2014 CADILLAC XTS LUXURY COLLECTION,https://www.copart.com/lot/53881072/,2G61M5S39E9189678,53881072,DC - WASHINGTON DC,9/27/2022
2011 TOYOTA CAMRY BASE,https://www.copart.com/lot/53899902/,4T1BF3EK4BU590696,53899902,FL - OCALA,9/27/2022
2012 BUICK LACROSSE PREMIUM,https://www.copart.com/lot/53907042/,1G4GD5E32CF181294,53907042,DE - SEAFORD,9/27/2022
2011 TOYOTA CAMRY BASE,https://www.copart.com/lot/53908202/,4T1BF3EK7BU216728,53908202,DC - WASHINGTON DC,9/27/2022
2010 KIA SPORTAGE LX,https://www.copart.com/lot/53912322/,KNDKG3A45A7723388,53912322,TN - KNOXVILLE,9/27/2022
2012 TOYOTA SIENNA LE,https://www.copart.com/lot/53914052/,5TDJK3DC7CS038881,53914052,IN - INDIANAPOLIS,9/27/2022
2005 TOYOTA CAMRY LE,https://www.copart.com/lot/53916382/,4T1BE30K65U639802,53916382,DE - SEAFORD,9/27/2022
2011 NISSAN CUBE BASE,https://www.copart.com/lot/53940182/,JN8AZ2KR9BT200978,53940182,DE - SEAFORD,9/27/2022
2015 CHEVROLET EQUINOX LT,https://www.copart.com/lot/53942402/,2GNALCEK6F6357603,53942402,DE - SEAFORD,9/27/2022
2014 FORD FUSION SE,https://www.copart.com/lot/53951732/,1FA6P0H76E5388732,53951732,MD - BALTIMORE EAST,9/27/2022
1999 TOYOTA COROLLA VE,https://www.copart.com/lot/53954672/,2T1BR12E8XC233878,53954672,PA - PHILADELPHIA,9/27/2022
2011 LAND ROVER RANGE ROVER SPORT SC,https://www.copart.com/lot/53969812/,SALSH2E4XBA278001,53969812,GA - ATLANTA WEST,9/27/2022
2012 HONDA ACCORD LXP,https://www.copart.com/lot/53979462/,1HGCP2F48CA104511,53979462,MD - BALTIMORE EAST,9/27/2022
2006 KIA SPECTRA LX,https://www.copart.com/lot/53998312/,KNAFE122565255087,53998312,DE - SEAFORD,9/27/2022
2000 MERCEDES-BENZ S 500,https://www.copart.com/lot/54021742/,WDBNG75J7YA116022,54021742,DE - SEAFORD,9/27/2022
2015 GMC TERRAIN SLE,https://www.copart.com/lot/54032702/,2GKALMEK3F6219617,54032702,IN - INDIANAPOLIS,9/27/2022
2010 TOYOTA COROLLA BASE,https://www.copart.com/lot/54032742/,2T1BU4EE3AC321059,54032742,DE - SEAFORD,9/27/2022
2002 CHEVROLET TRAILBLAZER ,https://www.copart.com/lot/54056872/,1GNDT13S422323171,54056872,DE - SEAFORD,9/27/2022
2008 NISSAN MAXIMA SE,https://www.copart.com/lot/54057352/,1N4BA41E68C834085,54057352,DE - SEAFORD,9/27/2022
2016 INFINITI Q50 HYBRID,https://www.copart.com/lot/54060332/,JN1AV7AP9GM490132,54060332,GA - ATLANTA SOUTH,9/27/2022
2011 BUICK LACROSSE CX,https://www.copart.com/lot/54061362/,1G4GA5ED8BF113453,54061362,DE - SEAFORD,9/27/2022
2015 FORD F150 SUPERCREW,https://www.copart.com/lot/54075902/,1FTEW1EP6FFC30793,54075902,GA - TIFTON,9/27/2022
2014 NISSAN VERSA S,https://www.copart.com/lot/54083762/,3N1CN7AP9EK465656,54083762,MD - BALTIMORE EAST,9/27/2022
2016 MAZDA 6 SPORT,https://www.copart.com/lot/54097932/,JM1GJ1U53G1485715,54097932,NC - RALEIGH,9/27/2022
2013 HONDA ACCORD LX,https://www.copart.com/lot/54109782/,1HGCR2F30DA129714,54109782,DC - WASHINGTON DC,9/27/2022
2000 MITSUBISHI MONTERO SPORT LS,https://www.copart.com/lot/54113552/,JA4LS31H4YP817790,54113552,GA - AUGUSTA,9/27/2022
2014 FORD FOCUS SE,https://www.copart.com/lot/54130932/,1FADP3F22EL180777,54130932,DC - WASHINGTON DC,9/27/2022
2016 CHEVROLET MALIBU LT,https://www.copart.com/lot/54139252/,1G1ZE5ST4GF308883,54139252,MD - BALTIMORE EAST,9/27/2022
2014 AUDI RS5,https://www.copart.com/lot/54188782/,WUAC6AFH3EN900810,54188782,NH - CANDIA,9/27/2022
2012 ACURA TL ,https://www.copart.com/lot/54189102/,19UUA8F28CA016226,54189102,DE - SEAFORD,9/27/2022
2000 FORD MUSTANG GT,https://www.copart.com/lot/54202762/,1FAFP45X9YF239144,54202762,DC - WASHINGTON DC,9/27/2022
2014 LEXUS IS 250,https://www.copart.com/lot/54228242/,JTHBF1D27E5010106,54228242,GA - ATLANTA WEST,9/27/2022
2004 CHEVROLET CLASSIC ,https://www.copart.com/lot/54228602/,1G1ND52F44M606031,54228602,MD - BALTIMORE EAST,9/27/2022
2013 HONDA CIVIC LX,https://www.copart.com/lot/54230182/,2HGFG3B50DH509718,54230182,MD - BALTIMORE EAST,9/27/2022
2011 TOYOTA CAMRY BASE,https://www.copart.com/lot/54231252/,4T1BF3EK7BU724276,54231252,DC - WASHINGTON DC,9/27/2022
2012 CADILLAC SRX LUXURY COLLECTION,https://www.copart.com/lot/54231832/,3GYFNAE39CS565908,54231832,FL - OCALA,9/27/2022
2016 GMC YUKON XL DENALI,https://www.copart.com/lot/54234872/,1GKS2HKJ8GR409056,54234872,MD - BALTIMORE EAST,9/27/2022
2010 CHEVROLET MALIBU 1LT,https://www.copart.com/lot/54241322/,1G1ZC5EB5AF262772,54241322,IN - INDIANAPOLIS,9/27/2022
2013 FORD EXPLORER XLT,https://www.copart.com/lot/54256052/,1FM5K8D89DGA27186,54256052,TN - KNOXVILLE,9/27/2022
2007 LEXUS GS 450H,https://www.copart.com/lot/54266752/,JTHBC96SX75007532,54266752,DC - WASHINGTON DC,9/27/2022
2012 KIA RIO EX,https://www.copart.com/lot/54278452/,KNADN5A36C6011396,54278452,MD - BALTIMORE EAST,9/27/2022
2013 NISSAN ALTIMA 3.5S,https://www.copart.com/lot/54286422/,1N4BL3AP5DC226431,54286422,MD - BALTIMORE EAST,9/27/2022
2014 KIA OPTIMA LX,https://www.copart.com/lot/54286582/,5XXGM4A74EG329490,54286582,IN - INDIANAPOLIS,9/27/2022
2014 MERCEDES-BENZ E 350 4MATIC,https://www.copart.com/lot/54295072/,WDDHF8JB0EB025062,54295072,DC - WASHINGTON DC,9/27/2022
2007 MERCEDES-BENZ CL 550,https://www.copart.com/lot/54298682/,WDDEJ71X17A001367,54298682,MD - BALTIMORE EAST,9/27/2022
2012 HONDA CIVIC LX,https://www.copart.com/lot/54303982/,19XFB2F54CE056327,54303982,GA - ATLANTA SOUTH,9/27/2022
2015 ACURA TLX TECH,https://www.copart.com/lot/54325682/,19UUB2F5XFA011960,54325682,MD - BALTIMORE EAST,9/27/2022
2009 FORD FOCUS S,https://www.copart.com/lot/54336702/,1FAHP34N39W248118,54336702,DE - SEAFORD,9/27/2022
2009 TOYOTA CAMRY BASE,https://www.copart.com/lot/54337862/,4T1BE46K29U368692,54337862,DE - SEAFORD,9/27/2022
2016 NISSAN ROGUE S,https://www.copart.com/lot/54351752/,5N1AT2MV5GC810077,54351752,MD - BALTIMORE EAST,9/27/2022
2015 NISSAN PATHFINDER S,https://www.copart.com/lot/54362242/,5N1AR2MN2FC612134,54362242,FL - MIAMI NORTH,9/27/2022
2000 TOYOTA CAMRY SOLARA SE,https://www.copart.com/lot/54363162/,2T1CF28P8YC320208,54363162,DE - SEAFORD,9/27/2022
2013 HYUNDAI ELANTRA GLS,https://www.copart.com/lot/54365712/,5NPDH4AE6DH160064,54365712,DE - SEAFORD,9/27/2022
2007 LEXUS GS 350,https://www.copart.com/lot/54374592/,JTHBE96S570026027,54374592,GA - AUGUSTA,9/27/2022
2011 MERCEDES-BENZ E 350 4MATIC,https://www.copart.com/lot/54380832/,WDDHF8HB2BA505594,54380832,NY - NEWBURGH,9/27/2022
2008 KIA SORENTO EX,https://www.copart.com/lot/54396751/,KNDJC735785849035,54396751,TN - KNOXVILLE,9/27/2022
2008 TOYOTA COROLLA CE,https://www.copart.com/lot/54399332/,1NXBR32E18Z962736,54399332,NJ - GLASSBORO EAST,9/27/2022
2010 LEXUS LS 460,https://www.copart.com/lot/54405272/,JTHBL5EF3A5100624,54405272,FL - OCALA,9/27/2022
2010 TOYOTA YARIS ,https://www.copart.com/lot/54415662/,JTDKT4K32A5278787,54415662,TN - KNOXVILLE,9/27/2022
2005 FORD FOCUS ZX5,https://www.copart.com/lot/54425282/,3FAHP37N55R126871,54425282,DE - SEAFORD,9/27/2022
2009 CHEVROLET SILVERADO K1500 LTZ,https://www.copart.com/lot/54429122/,1GCEK39079Z135585,54429122,MD - BALTIMORE EAST,9/27/2022
2007 CHEVROLET TAHOE K1500,https://www.copart.com/lot/54431512/,1GNFK130X7J359311,54431512,DE - SEAFORD,9/27/2022
2014 HONDA ACCORD EXL,https://www.copart.com/lot/54443002/,1HGCT2B83EA006249,54443002,GA - AUGUSTA,9/27/2022
